人類如何感染MERS？,<br/>目前仍無法完全了解人類如何感染MERS-CoV，但認為與駱駝接觸及院內感染為兩大傳染途徑。除大多數個案具有與駱駝近距離接觸史，或曾飲用駱駝奶外，部分確診個案中，病毒是經由人與人密切接觸而傳染，並以院內感染相關案例為主。而在阿拉伯半島部分地區亦出現少數社區感染個案，但並未發現可能感染源，這些個案可能是暴露於動物、人類或其他來源而被感染。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
MERS-CoV可以在環境中存活多久？,<br/>病毒在飛沫的形式下較為穩定，不過一旦落到環境表面，或是整體溫度及濕度上升（如台灣），病毒的存活時間也會大幅度的縮短。<br/><br/> 在環境表面目前推測約可存活兩天。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
我們應該避免接觸駱駝或駱駝產品嗎？參觀農場、市場或駱駝相關活動安全嗎？,<br/>任何人參觀各地農場、市場、養殖場或有動物的地方，都應該要做好基本衛生措施，包含接觸動物前後經常洗手，或是避免接觸生病動物。食用生的或未煮熟的動物產品，諸如生奶或生肉，皆有感染疾病的風險。一般動物製品經由適當的處理及烹調後是可以安心食用的，惟須注意熟食與生食分開以避免交叉汙染。此外前往中東地區應避免前往當地農場、接觸駱駝、生飲駱駝等動物奶或食用未煮熟的駱駝肉，以降低受感染可能性。老年人或具糖尿病、慢性肺病、腎衰竭及免疫不全等慢性病族群，更應謹慎做好適當防護措施。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
目前有疫苗可以預防嗎？要如何治療？,<br/>沒有疫苗與特殊的治療方式。建議採症狀治療並給予支持性療法。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
醫療工作人員是高危險群嗎？,<br/>是，目前已有醫療人員因照顧確定病例而受到感染的案例。由於症狀或臨床特徵不具特異性，無法早期經實驗室診斷確診MERS-CoV病例，因此醫護人員照顧所有病人皆應做好標準防護措施，尤其是照顧有急性呼吸道感染的病人應執行飛沫傳染防護措施；照顧疑似MERS-CoV病人時，應執行接觸防護與眼部防護；若有執行產生飛沫微粒(aerosol)之醫療行為，則應做好空氣傳染防護措施。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
有什麼預防措施？,<br/>(一)欲赴中東地區的民眾，請提高警覺並注意個人衛生及手部清潔，同時儘量減少至人群聚集或空氣不流通的地方活動，或與有呼吸道症狀者密切接觸。此外應避免前往當地農場、接觸駱駝或生飲駱駝等動物奶，並應儘可能避免出入醫療機構，以降低受感染可能性。<br/><br/>(二)自中東地區入境的民眾，若出現發燒或有急性呼吸道症狀，應主動通報港埠檢疫人員，並配合接受檢疫及後送就醫作業，進行採檢與醫學評估；返國14天內，若出現呼吸道症狀或有發燒症狀，則應配戴口罩儘速就醫治療，並主動告知醫護人員旅遊史與接觸史。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
世界衛生組織(WHO)如何因應中東呼吸症候群冠狀病毒？,<br/>WHO與臨床醫師及專家學者合作蒐集、分享疾病特性，決定風險等級及個案管理等策略，並且與國際夥伴及發生疫情國家合作，訂出全球應變措施，包含提供最新疫情資訊與風險評估、與發生疫情國家共同進行調查、召開科學會議，以及研擬教育訓練、監測建議、實驗室診斷、感染控制及臨床個案管理等相關指引文件。<br/><br/>WHO最新之風險評估結果指出，自中東地區輸出病例之風險仍在，未來中東地區醫療機構群聚事件通報將趨頻繁，並呈現多數可能為小規模且多家醫療機構之疫情模式。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
孕婦得MERS會怎樣?,<br/>考量孕婦因為懷孕導致免疫系統的變化和對胎兒的可能衝擊，就過去SARS和H1N1的觀察及少數MERS-CoV感染孕婦之個案報告，孕婦屬於感染MERS後發生嚴重呼吸窘迫症候群之高風險族群，且感染後發生流產、早產、死產等胎兒相關併發症的風險亦提高。<br/><br/>由於目前沒有特定有效藥物可供治療MERS，提醒孕婦避免前往MERS流行區域，出入公共場所注意呼吸道衛生和澈底執行手部清潔，預防感染MERS。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
若我想了解中東呼吸症候群冠狀病毒相關資訊，有什麼查詢管道？,<br/>衛生福利部疾病管制署；防疫專線：1922（提供疫情通報、傳染病諮詢、防疫政策及措施宣導）。<br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>,O
什麼是伊波拉病毒感染？,<br/>伊波拉病毒感染是人及靈長類(猴子、大猩猩及黑猩猩)的一種嚴重致命疾病。伊波拉病毒首度發現於1976年，同時間爆發的兩起疫情，一起在剛果民主共和國，另一起在蘇丹的偏遠地區。伊波拉病毒的起源未知，但根據研究，果蝠可能是該病毒的天然宿主。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
人類如何感染伊波拉病毒？,<br/>人類透過直接接觸受伊波拉病毒感染動物的血液、分泌物、器官或其他體液而感染，尤以破損皮膚接觸感染風險更大。伊波拉病毒不會經由水、蚊蟲叮咬傳播。在非洲地區，曾經發生因處理感染伊波拉病毒而生病或死亡的大猩猩、黑猩猩、果蝠、猴子、森林羚羊及豪豬等動物而感染的個案，因此應避免接觸這些高危險性動物，包含撿拾在森林中已死亡的動物或是處理牠們的生肉。<br/><br/>一旦人類因接觸感染伊波拉病毒的動物而受感染，此疾病可藉著人傳人方式於醫院或社區中擴散。人與人之傳染是因直接接觸到被感染者或其屍體之血液、分泌物、器官、精液，或是間接接觸被感染者體液污染的環境(例如衣服、床罩或針頭等)。若醫護人員未配戴適當的個人防護裝備（如手套等）照顧病患，則會造成院內感染。另葬禮儀式中直接接觸屍體，亦在疾病傳播中扮演重要角色。<br/><br/> <br/><br/><br/><br/><br/><br/>最後更新日期2019/7/19<br/><br/>,O
那些人感染風險較高？,<br/>因為直接接觸受感染患者及遺體的機會大，因此，醫護人員、家人、朋友、親密接觸者、參與遺體處理的人員，以及雨林中直接接觸死亡動物的獵人，受到感染的風險將相對較一般人高許多。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
伊波拉病毒可以透過性行為傳染嗎？,<br/>有報告顯示痊癒病患之精液中仍有病毒，且可經性行為傳染。<br/><br/><br/><br/><br/><br/>最後更新日期2019/7/19<br/><br/>,O
疾病的症狀？,<br/>伊波拉病毒感染後初期症狀包括突然出現高燒、嚴重倦怠、肌肉痛、頭痛與咽喉痛等，接著出現嘔吐、腹瀉、腹痛、皮膚斑點狀丘疹與出血現象。重症者常伴有肝臟受損、腎衰竭、中樞神經損傷、休克併發多重器官衰竭，個案死亡率可高達九成。實驗室檢驗則發現白血球、血小板降低、凝血功能異常與肝功能指數上升。潛伏期為2到21天，感染者在尚未出現症狀之前並不具傳染力。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
如果接觸尚未有症狀的疑似個案，是否會因此感染？,<br/>不會；依目前資料，除非個案出現症狀，不然不會具有傳染力。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
什麼時候應該就醫？,<br/>即時治療可提升病患存活率。任何人士若曾經去過伊波拉病毒感染疫情流行地區，或是曾經接觸疑似或確定病例，並且已經開始出現症狀，就應立即就醫。醫療人員發現疑似病例應立即通報，並採取適當感染控制措施，且在等候檢驗結果時就應隔離病人。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
如何治療伊波拉病毒感染？,<br/>目前尚無特定核准之有效疫苗或藥物（如抗病毒藥劑）。以支持性療法為主，依照發病後出現的症狀治療，包括病患體液及電解質平衡、維持血壓及氧氣狀況、併發性感染的治療等，且越早治療，存活率越高。已有單株抗體(如ZMapp)、恢復期血漿（convalescentplasma）、RNA藥物(如Remdesivir、Favipiravir)等療法正在研發評估中，部分治療藥物已於動物模式證實有效，並進入人體臨床試驗或經WHO許可後於疫情爆發時用於治療病患。<br/><br/><br/><br/><br/>最後更新日期2019/7/19<br/><br/>,O
如何預防伊波拉病毒感染？,"<br/>目前尚無有效疫苗可供預防接種。其他預防方式包括<br/><br/><br/>	在流行地區，避免接觸或食用果蝠、猿猴等野生動物。如需接觸動物則應戴手套及穿著合適衣物。食用動物製品（血液或肉）前應煮熟。<br/>	避免直接接觸被感染者之血液、分泌物、器官、精液或可能被污染的環境。如需照顧病患則應配戴手套及合適的個人防護裝備。因目前證據無法排除藉由性行為傳染的風險，WHO建議所有病患及其性伴侶應接受衛教諮詢並被發放保險套；男性病患於出現症狀後12個月或直到兩次精液檢驗結果陰性前應避免各種性行為，或全程使用保險套。男性病患應於症狀出現後3個月檢驗精液，如檢驗結果陽性，應持續進行每個月檢驗，直到間隔1週之兩次檢驗結果陰性。直到精液檢驗陰性前，應落實手部及個人衛生，且處理及丟棄保險套時，需避免接觸到精液。病患屍體應於24小時內入殮並火化。<br/>	因疾病初期症狀較不典型，醫護人員照護所有病患需提高警覺並配戴標準防護配備，實施感染控制措施，包括洗手、呼吸道衛生、避免體液噴濺等。所有進入安置疑似或確定病例隔離病室的工作人員，則應穿著連身型防護衣並配戴N95等級以上口罩、防護面罩、雙層手套、防水長筒鞋套等高規格個人防護裝備，若病人有嘔吐或腹瀉症狀時，則加穿防水圍裙，避免直接接觸病患之血液及體液，且優先將病人收置於負壓隔離病室等，提升醫療照護工作人員防護層級。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>",O
醫護人員如何保護自己不受病人感染？,<br/>由於醫護人員照護疑似或確診病人被感染的風險較其他族群為高，因此應嚴格執行包括標準防護措施在內的感染控制措施。醫療人員應充分瞭解疾病特性以及安全處理措施，正確使用個人防護配備如口罩、護目鏡、防護衣，及手套等，並且不要重複使用。病人應安置於負壓隔離病房，照顧不同病人應換手套，對病人的侵入性醫療措施須在嚴格且安全的條件下執行。<br/><br/>相關感控措施及個人防護裝備使用詳見「醫療機構因應『伊波拉病毒感染』之感染管制措施指引」。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
實驗室如何診斷伊波拉病毒感染？,<br/>疾病管制署已建立伊波拉病毒的檢驗方法，包括病原體分離與鑑定、核酸檢測、抗體檢測、組織切片免疫化學染色等。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
如果預計前往目前發生伊波拉病毒感染疫情的國家或地區，我該怎麼辦？,<br/>依照世界衛生組織建議，民眾前往疫情發生國家及鄰近國家時應提高警覺，並注意個人衛生及手部清潔，避免接觸野生動物、屍體或食用生肉，也應避免接觸疑似感染者或其屍體。另自發生伊波拉病毒感染疫情地區回國的旅客，如有出現身體不適症狀，於入境時應主動通報港埠檢疫人員並配合接受檢疫措施，同時迅速就醫診治；在返國三週內如出現相關症狀，則應儘速撥打1922，由本署各區管制中心評估後，再由當地衛生局安排就醫，並主動告知醫護人員相關旅遊史。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,O
目前研製伊波拉疫苗的進展？,<br/>目前有水疱性口炎病毒載體(rVSV-ZEBOV)疫苗及Ad26.ZEBOV/MVA-BN腺病毒載體疫苗發展最為快速，皆進入第三期臨床實驗階段。雖然目前未取得上市許可，為因應2018年剛果民主共和國流行疫情緊急應變需求，WHO經評估准予於流行地區緊急使用(EmergencyUseAssessmentandListingProcedure,O
若有自流行地區國家的朋友、學者或學生計畫來台，需要注意什麼？,"<br/>世界衛生組織建議目前無須禁止ㄧ般人國際間旅行及經貿活動；但伊波拉病毒感染患者及其接觸者應被限制旅遊。我國依世界衛生組織建議對於自伊波拉病毒感染疫情流行地區來台人士的建議如下：<br/><br/><br/>	應於來台前先詢問其是否曾被診斷為伊波拉病毒感染確定/疑似病例或有病例接觸史，倘是，確定個案必須於痊癒後有間隔48小時的兩次檢驗陰性後才可以旅遊，另其接觸者必須每天監測至最後一次暴露起21天止無症狀後才可以進行國際旅遊；疑似個案必須立刻隔離且限制旅遊，並依診斷結果進行旅遊管制。<br/>	來台後，應自主健康管理21天，早晚量體溫，期間倘出現疑似症狀，請協助該人士撥打1922，由疾管署區管中心評估安排就醫及後續防疫事宜。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/7/19<br/><br/>",O
